CNX NIFTY JUNIOR INDEX,,,,,,,,,
,,,,,,,,,
"The CNX Nifty Junior closed at 8221.35 points on May 30, 2008 representing a decrease of -949.60 points (-10.35%) as compared to 9170.95 points on April 30, 2008. During the month of May 2008, the CNX Nifty Junior touched a high of 9541 points on May 05, 2008 before closing at 8221.35 points on May 30, 2008. The market capitalisation of CNX Nifty Junior increased from Rs 522020 crores in April, 2008, to Rs 468104 crores in May, 2008 i.e. a decrease of  Rs.53916 crores(-10.32%)",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
Sr.no.,Security Symbol,Equity,Market Capitalisation as on 30 May 08,Weightage,Beta,R2,Volatility,Monthly return,Avg. Impact Cost for May 2008
,,,(Rs. crores),%,,,%,,%
1,ANDHRABANK," 4,850,000,000 "," 3,679 ",0.79%,0.97 ,0.61 ,1.64 , (7.27),0.13
2,APOLLOTYRE," 504,024,770 "," 2,132 ",0.46%,0.84 ,0.34 ,2.85 , (7.74),0.15
3,ASHOKLEY," 1,330,338,317 "," 4,763 ",1.02%,0.92 ,0.44 ,2.11 , (13.00),0.11
4,ASIANPAINT," 959,197,790 "," 12,334 ",2.63%,0.20 ,0.04 ,1.32 , 0.44 ,0.23
5,AUROPHARMA," 268,826,340 "," 1,630 ",0.35%,0.66 ,0.32 ,2.89 , (8.02),0.14
6,AVENTIS," 230,306,220 "," 1,833 ",0.39%,0.41 ,0.23 ,1.36 , (3.59),0.40
7,BANKBARODA," 3,642,664,000 "," 9,921 ",2.12%,1.01 ,0.59 ,2.36 , (13.64),0.11
8,BANKINDIA," 5,251,728,000 "," 15,485 ",3.31%,1.07 ,0.45 ,3.30 , (13.86),0.09
9,BEL," 800,000,000 "," 9,219 ",1.97%,0.58 ,0.29 ,2.08 , (13.51),0.14
10,BHARATFORG," 445,304,542 "," 5,712 ",1.22%,0.59 ,0.31 ,2.07 , (12.95),0.12
11,BIOCON," 500,000,000 "," 4,643 ",0.99%,0.62 ,0.34 ,1.41 , (5.33),0.10
12,PFC," 11,477,667,000 "," 16,097 ",3.44%,1.07 ,0.44 ,4.02 , (13.61),0.12
13,CADILAHC," 628,068,540 "," 3,731 ",0.80%,0.38 ,0.18 ,1.38 , 3.02 ,0.22
14,CANBK," 4,100,000,000 "," 8,813 ",1.88%,0.96 ,0.49 ,2.05 , (9.34),0.12
15,CHENNPETRO," 1,489,114,000 "," 5,040 ",1.08%,0.87 ,0.36 ,2.97 , (6.72),0.13
16,RELCAPITAL," 2,456,328,000 "," 29,471 ",6.30%,1.62 ,0.72 ,3.30 , (20.47),0.07
17,ULTRACEMCO," 1,244,858,790 "," 8,086 ",1.73%,0.68 ,0.44 ,2.35 , (14.86),0.17
18,CORPBANK," 1,434,400,000 "," 4,912 ",1.05%,0.74 ,0.35 ,1.85 , 1.30 ,0.16
19,CUMMINSIND," 396,000,000 "," 5,868 ",1.25%,0.60 ,0.31 ,1.65 , (6.79),0.18
20,INDHOTEL," 723,421,792 "," 8,037 ",1.72%,0.79 ,0.52 ,1.77 , (4.22),0.13
21,CONCOR," 1,299,827,940 "," 11,245 ",2.40%,0.20 ,0.05 ,1.32 , 0.68 ,0.21
22,I-FLEX," 418,737,205 "," 11,522 ",2.46%,0.95 ,0.40 ,3.58 , (1.51),0.11
23,GMRINFRA," 3,641,316,176 "," 24,315 ",5.19%,1.35 ,0.64 ,2.89 , (17.10),0.09
24,IDBI," 7,247,138,280 "," 6,334 ",1.35%,1.33 ,0.69 ,2.04 , (16.24),0.10
25,IFCI," 7,624,134,970 "," 4,746 ",1.01%,1.49 ,0.48 ,3.66 , 9.89 ,0.08
26,MCDOWELL-N," 1,001,632,560 "," 16,860 ",3.60%,0.75 ,0.29 ,2.01 , 4.88 ,0.10
27,IOB," 5,448,000,000 "," 6,322 ",1.35%,0.90 ,0.46 ,2.31 , (21.72),0.17
28,JPASSOCIAT," 2,345,011,248 "," 24,998 ",5.34%,1.45 ,0.62 ,3.51 , (21.53),0.07
29,KOTAKBANK," 3,446,847,520 "," 23,885 ",5.10%,1.25 ,0.61 ,3.76 , (12.47),0.09
30,LICHSGFIN," 849,326,000 "," 2,889 ",0.62%,1.12 ,0.41 ,2.18 , (5.38),0.09
31,LUPIN," 820,808,950 "," 5,886 ",1.26%,0.47 ,0.25 ,3.01 , 26.97 ,0.14
32,MOSERBAER," 1,682,311,040 "," 3,060 ",0.65%,0.89 ,0.38 ,3.35 , 5.30 ,0.11
33,MPHASIS," 2,087,258,720 "," 4,958 ",1.06%,0.68 ,0.24 ,4.68 , 3.10 ,0.16
34,JINDALSTEL," 153,961,340 "," 36,018 ",7.69%,1.43 ,0.44 ,3.23 , (2.51),0.08
35,NIRMA," 795,711,410 "," 2,504 ",0.53%,0.58 ,0.20 ,1.42 , (8.52),0.29
36,PATNI," 278,121,378 "," 3,807 ",0.81%,0.72 ,0.28 ,1.59 , 3.03 ,0.13
37,PFIZER," 298,414,400 "," 1,856 ",0.40%,0.36 ,0.22 ,1.52 , (5.08),0.21
38,ABIRLANUVO," 950,067,680 "," 13,627 ",2.91%,0.82 ,0.44 ,2.19 , (0.91),0.16
39,RNRL," 8,165,652,110 "," 16,552 ",3.54%,1.59 ,0.45 ,2.61 , (17.13),0.08
40,RAYMOND," 613,808,530 "," 1,628 ",0.35%,0.65 ,0.26 ,3.30 , (5.11),0.16
41,IDFC," 12,942,989,630 "," 19,059 ",4.07%,1.15 ,0.61 ,1.85 , (17.34),0.10
42,TECHM," 1,215,200,940 "," 10,505 ",2.24%,0.63 ,0.24 ,2.87 , (5.38),0.11
43,SYNDIBANK," 5,219,682,820 "," 3,636 ",0.78%,1.06 ,0.62 ,1.74 , (6.57),0.11
44,TTML," 18,971,905,040 "," 5,967 ",1.27%,1.33 ,0.58 ,2.55 , (12.27),0.10
45,TVSMOTOR," 237,543,557 ", 862 ,0.18%,1.09 ,0.46 ,2.63 , (15.97),0.13
46,UNIONBANK," 5,051,179,000 "," 6,938 ",1.48%,1.18 ,0.58 ,2.53 , (14.26),0.12
47,AXISBANK," 3,584,189,200 "," 28,432 ",6.07%,0.88 ,0.45 ,3.76 , (14.11),0.09
48,VIJAYABANK," 4,335,178,000 "," 2,079 ",0.44%,1.21 ,0.67 ,1.85 , (8.58),0.11
49,INGVYSYABK," 1,024,832,350 "," 2,949 ",0.63%,0.59 ,0.26 ,1.79 , (9.18),0.37
50,WOCKPHARMA," 547,179,515 "," 3,261 ",0.70%,0.66 ,0.42 ,1.39 , 0.05 ,0.19
,,," 468,104 ",100.00%,,,,,0.12
,,,,,,,,,
* Beta & R2 are calculated for the period  01-June-2007 to 30-May-2008,,,,,,,,,
,,,,,,,,,
* Beta measures the  degree to which any portfolio of stocks is affected as compared to the effect on the market as a whole.,,,,,,,,,
  ,,,,,,,,,
"* The coefficient of determination (R2) measures the strength of relationship between two variables, ",,,,,,,,,
the return on  a security versus that of the market.,,,,,,,
   ,,,,,,,
* Volatility is the Std. deviation of the daily returns for the period 01-May-2008 to 30-May-2008,,,,,,,
,,,,,,,
* Last day of trading was 30-May-2008,,,,,,,
,,,,,,,
* Impact Cost for CNX Nifty Junior is for a portfolio of Rs. 25 lakhs  ,,,,,,,
,,,,,,,
* Impact Cost for CNX Nifty Junior is the weightage average impact cost,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
