filename,total_lines,header_row,data_start_row,blank_after_header,n_columns,column_names,row_after_header,first_data_row,last_data_row
nifty50_apr23.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 52666.68 | 0.66 | 1.89 | 0.14 | 1.75 | 9.97 | 0.02,1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 52666.68 | 0.66 | 1.89 | 0.14 | 1.75 | 9.97 | 0.02,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_apr24.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Free Float Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 80094.31 | 0.80 | 1.65 | 0.15 | 1.15 | -4.45 | 0.01,1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1140001121 | 80094.31 | 0.80 | 1.65 | 0.15 | 1.15 | -4.45 | 0.01,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_apr25.csv,70,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital (In Rs.) | Index Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1154180729 | 59777.22 | 0.54 | 1.89 | 0.37 | 2.39 | -0.63 | 0.02,1 | ADANIENT | Adani Enterprises Ltd. | TRADING - MINERALS/ MINING | 1154180729 | 59777.22 | 0.54 | 1.89 | 0.37 | 2.39 | -0.63 | 0.02,* Impact Cost for Nifty 50 is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
nifty50_apr26.csv,68,2,3,False,12,Sr. No | Security Symbol | Security Name | Basic Industry | Equity Capital (In Rs.) | Index Market Capitalisation (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost (%),1 | ADANIENT | Adani Enterprises Ltd. | Trading - Minerals | 1291893209 | 68824.38 | 0.63 | 1.68 | 0.44 | 2.26 | 36.93 | 0.02,1 | ADANIENT | Adani Enterprises Ltd. | Trading - Minerals | 1291893209 | 68824.38 | 0.63 | 1.68 | 0.44 | 2.26 | 36.93 | 0.02,*Last day of trading was 30-Apr-2026 |  |  |  |  |  |  |  |  |  |  | 
nifty50_aug08.csv,82,5,6,False,11,Sr. No | Security Symbol | Industry | Equity | Market Capitalisation for August 2008 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost August 08, |  |  |  | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  | 
nifty50_aug09.csv,79,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for August 2009 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost August 2009, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  | 
nifty50_aug10.csv,72,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for Aug. 2010 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost Aug. 2010, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* FF MCAP = Free- Float market capitalization. |  |  |  |  |  |  |  |  |  |  | 
nifty50_aug11.csv,71,2,3,False,11,Sr. No | Security Symbol | Equity Capital (Rs.) | FF MCAP^  August 30 2011 (Rs. Crores) | Weightage (%) | Beta | R2 | Volatility (%) | Monthly Return | Avg. Impact Cost August. 2011 | ,1 | ACC | 1877452660 | 9358 | 17.69 | 0.65 | 0.21 | 1.11 | -0.87 | 0.09 | ,1 | ACC | 1877452660 | 9358 | 17.69 | 0.65 | 0.21 | 1.11 | -0.87 | 0.09 | ,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  | 
nifty50_aug12.csv,71,2,3,False,14,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for August 2012 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost August 2012 |  | , |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | % |  | , |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | % |  | ,* Impact Cost for S&P CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  |  |  | 
nifty50_aug13.csv,71,2,3,False,12,Sr. No | Security Symbol | Security Name | Industry | Equity Capital | Free Float Market Capitalisation for August 2013 | Weightage | Beta | R2 | Volatility | Monthly Return | Avg. Impact Cost August 2013, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %, |  |  |  | (In Rs.) | (Rs. Crores) | % |  |  | % |  | %,* Impact Cost for CNX Nifty is the weightage average impact cost |  |  |  |  |  |  |  |  |  |  | 
